Checked,Tags,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,MS2,Group Area: brain_163_pos,Group Area: brain_68_pos,Group Area: brain_6_pos,Group Area: brain_53_pos,Group Area: brain_187_pos,Group Area: brain_60_pos,Group Area: brain_21_pos,Group Area: brain_5_pos,Group Area: CONTROL_2_pos,Group Area: GT17_cc_1_pos,Group Area: GT17_c3_1_pos,Group Area: GT17_cc6_pos,Group Area: GT17_c3_5_pos,Group Area: GT17_cc5_pos,Group Area: GT17_c3_6_pos,Group Area: GT17_cc4_pos,Group Area: GT17_c3_3_pos,Group Area: GT17_cc3_pos,Group Area: GT17_c3_2_pos,Group Area: GT17_cc2_pos,Group Area: GT17_c3_4_pos,Group Area: CONTROL_1_pos
FALSE,,Secnidazole,C7 H11 N3 O3,Full match,Full match,No results,Partial match,-1.25,185.07981,0.957,179945416.1,2,4,89.2,9.5,DDA for preferred ion,52355620.46,134614356.8,174017897.2,179945416.1,68079014,143035837,131065660.3,107656330.1,39655.95568,5057735.96,10372016.09,5138119.171,15007145.24,11105899.36,13630459.88,3659927.199,8474734.638,4932890.109,5451749.422,5032200.69,8009948.728,43469.41904
FALSE,,S-Adenosylhomocysteine,C14 H20 N6 O5 S,Full match,Full match,Full match,Full match,-1.3,384.12109,1.563,406145104,2,1,99.8,10,DDA for preferred ion,184031682.8,230251200.1,254832369,217159728.2,98999237.06,240473663.1,195678399.8,158514479.9,56635.55427,191541881.2,174322543.2,178789741.4,234158029.1,192924950.4,406145104,170204679.3,130729720.9,107991032.3,209117705.6,214636821.6,273258253.7,65540.18937
FALSE,,S-Adenosylhomocysteine,C14 H20 N6 O5 S,Full match,Full match,Full match,Full match,-1.11,384.12116,1.504,168164009.4,2,2,99.8,10,DDA for preferred ion,8028820.894,6631979.533,8615808.612,4664072.264,36429952.85,47315636.38,8037365.479,24570513.55,61069.62775,34850392.9,70780463.99,49092943.94,48802133.11,36240610.98,168164009.4,29102709.03,68300064.44,19704565.07,45327015.22,55663328.49,48061925.03,58616.14333
FALSE,,S-Adenosylhomocysteine,C14 H20 N6 O5 S,Full match,Full match,Full match,Full match,-1.44,384.12104,0.689,70405505.45,2,1,77.3,8.9,DDA for preferred ion,22726131.6,32406998.64,32483076.39,23531378.84,16709354.86,30045282.59,24713076.21,23123860.19,92183.32242,50615400.24,34627558.61,32098644.22,47876617.34,39011146.27,70405505.45,30065902.29,36717729.36,16591498.13,39992685.61,32190375.88,53183811.01,59394.67989
FALSE,,S-3-oxodecanoyl cysteamine,C12 H23 N O2 S,Full match,No results,No results,Full match,-1.62,245.14455,4.959,6084658.516,1,0,,,DDA for preferred ion,1848341.702,1767440.776,1978896.51,1833792.788,1109845.515,1694143.996,1913192.204,1877166.77,82309.21414,1556769.832,4173148.784,4179068.847,5668513.595,2679200.839,2591140.119,4770282.058,6084658.516,5936916.236,5446741.993,4857926.449,3642489.536,64621.81336
FALSE,,S-[(2E.6E.10E)-3.7.11.15-Tetramethyl-2.6.10.14-hexadecatetraen-1-yl]cysteine,C23 H39 N O2 S,Full match,No results,No results,Full match,-1.06,393.26973,6.788,5975878.041,1,0,,,DDA for preferred ion,352606.9768,112490.2346,229099.24,278185.5828,379501.9208,350100.95,271914.4862,674224.7189,46034.94769,1053528.616,3935941.135,2212686.194,2273710.636,2597088.413,3168070.1,2230840.955,5975878.041,3232533.87,2249323.4,2459537.598,2596144.618,37790.26032
FALSE,,riboflavin cyclic 4'.5'-phosphate,C17 H19 N4 O8 P,Full match,No results,No results,Full match,-1.12,438.09356,2.608,15443429.04,2,0,,,DDA for preferred ion,14743704.32,12150728.31,14849521.7,12693727.51,11032819.06,15443429.04,10410549.89,14192014.64,35580.16408,6749910.824,6509408.383,5582320.076,4737602.476,4437477.136,6876198.986,7265007.562,5022439.492,7381156.221,5290795.716,6935001.348,6968784.018,41118.4525
FALSE,,riboflavin cyclic 4'.5'-phosphate,C17 H19 N4 O8 P,Full match,No results,No results,Full match,-1,438.09361,2.794,9469386.158,2,0,,,DDA for preferred ion,3424113.436,9469386.158,8354887.124,6546651.287,2580543.244,8280968.643,5203123.112,4953896.708,27349.01275,996044.0399,2030498.252,1794757.882,1870152.89,1080365.67,1643588.323,1391455.415,1573457.45,925476.9488,1079482.699,1137680.12,1752822.961,34192.01095
FALSE,,Pyrogallol,C6 H6 O3,Full match,No results,No results,Full match,0.49,126.03176,2.656,21902439.18,11,0,,,No MS2,13482532.28,16674967.58,13488372.3,491585.8325,10152821,1787941.687,12788278.32,291506.8067,9131005.209,3686520.216,5960256.603,6378239.15,6555464.248,6079831.521,6923823.472,5793554.936,5592327.399,21902439.18,5853794.056,5655833.893,7776386.038,6791356.745
FALSE,,Pyridoxamine,C8 H12 N2 O2,No match,Invalid mass,No results,No results,-15.28,168.08731,0.546,22883637.43,0,1,71.4,8.6,DDA for preferred ion,10947485.2,10972307.87,16563395.82,11655192.09,9157298.499,16331970.96,11107397.64,12400883.92,947267.0808,7849058.373,15513233.74,17887083.62,15601067.39,16696513.09,13986411.51,19417971.91,17419749.8,22883637.43,17621077.64,19518710.37,18810217.98,740875.6796
FALSE,,Pyridoxal,C8 H9 N O3,No match,Invalid mass,No results,No results,-14.36,167.05584,0.569,27306900.13,0,2,98.2,9.9,DDA for preferred ion,2720331.037,2837763.62,2342343.898,1792193.686,2319569.575,1259496.025,2649091.4,2032016.072,10861449.71,21937822.95,11434687.12,27306900.13,16260304.29,22431927.16,9564464.173,22435301.97,19002463.94,16083667.11,12290178.65,16354232.74,23441067.65,10649142.82
FALSE,,Psoralidin,C20 H16 O5,No match,Invalid mass,No results,No results,-9.51,336.09658,6.507,22665904.76,0,10,91.4,9.6,DDA for preferred ion,2772452.553,2700746.955,2635901.129,2392745.539,2936597.401,22665904.76,3058324.78,2908749.011,2637738.311,2685442.799,2444579.229,3079311.104,2856319.898,3773638.277,3184642.071,3101296.078,3019663.245,15373363.61,2384068.007,2594753.394,2520467.666,3076806.177
FALSE,,Pro-tyr,C14 H18 N2 O4,Full match,No results,No results,Full match,-0.85,278.12642,2.38,4474899.57,6,0,,,DDA for preferred ion,377151.891,796155.9383,838531.2177,540220.3885,556933.0767,1037934.692,2535670.431,781151.2425,27027.98142,1433514.013,3890967.505,3689308.178,4111800.957,3705099.809,3366789.16,3152183.494,3876170.643,4474899.57,2864337.584,3714698.234,3709390.849,26599.79383
FALSE,,Propyl (9E)-12-hydroxy-9-octadecenoate,C21 H40 O3,Full match,No results,No results,Full match,-2.55,340.29688,7.516,12735470.37,2,0,,,DDA for preferred ion,11453189.64,8264550.232,11425536.03,12563244.46,11538694.51,12237536.09,9064011.601,12735470.37,109142.5131,692252.2725,1966736.308,837777.7138,2741287.358,1312296.846,1702832.17,945291.6389,1552193.399,1272377.327,697265.6419,2176782.191,1199390.698,69381.30362
FALSE,,Propionylcarnitine,C10 H19 N O4,Full match,Full match,No results,Full match,-0.82,217.13123,1.857,134533293.4,2,2,96.4,55.7,DDA for preferred ion,77688193.07,71945968.66,85120707.63,45081416.31,50511432.33,91833368.34,63283641.93,43715389.79,71907.19339,56870206.44,91737430.31,38576167.94,91390867.59,41872270.05,71467208.29,47326525.39,70913887.19,134533293.4,88214137.37,90644286.92,61300015.14,42680.09531
FALSE,,Propionylcarnitine,C10 H19 N O4,Full match,Full match,No results,Full match,-0.87,217.13122,0.74,64565288.01,2,1,97,58.2,DDA for preferred ion,61568491.78,46933465.25,61390196.86,40974255.15,29500096.4,50221831.49,44113085.77,31766317.19,30483.39233,37671787,35663362.43,19645874.91,48558506.94,26058303.72,40460814.04,25709694.15,36662142.72,64565288.01,41044671.24,47182440.9,25820620.68,16379.15598
FALSE,,Prolylleucine,C11 H20 N2 O3,Full match,Full match,No results,Partial match,-1.18,228.14712,0.726,45425120.22,2,2,79.8,9,DDA for preferred ion,26016861.09,22212635.7,25720122.78,22423861.78,6694508.463,8189138.374,45425120.22,28202370.5,627431.1756,3271366.821,4099440.368,2463533.078,3222274.185,2917320.522,4025113.965,2971960.412,3814439.872,2775564.679,3593590.179,3338995.138,3250008.214,349303.9966
FALSE,,primidone,C12 H14 N2 O2,Full match,No results,Partial match,Full match,-0.33,218.10546,3.164,2811687.011,15,0,,,DDA for preferred ion,726296.1164,518233.3331,738910.5426,718943.9986,843715.4269,608381.2105,682059.9516,1001288.011,20307.63338,1507764.573,2388535.791,1520600.698,1873603.18,1191959.229,2523139.787,1866703.686,1865198.469,1474209.003,2811687.011,1543055.144,1710162.896,23541.08456
FALSE,,PPG Acrylate n10,C33 H64 O12,No match,Invalid mass,No results,No results,33681.14,674.41469,10.739,17654247.96,0,1,92.9,9.6,DDA for preferred ion,4906900.119,1996990.415,3798517.248,6938614.562,10634004.61,12814362.59,9718522.532,6847430.79,10302802.55,10107872.37,10693385.96,9766569.975,8141585.478,12403161.25,16497648.29,15543610.43,17654247.96,6149800.698,12245219.69,11461860.14,7490749.875,9576593.894
FALSE,,Platelet-activating factor,C26 H54 N O7 P,Full match,No results,No results,Full match,-2.32,523.36258,7.754,1755699044,3,0,,,DDA for preferred ion,1613896721,1112582939,1725981583,1655665891,1399395556,1755699044,1517866897,1651935423,1456583.46,24437865.51,65709321.4,31234842.66,86497304.93,49784279.15,55609789.33,36770708.69,53151876.47,44801502.27,30507262.2,63584018.85,25984496.92,1319454.035
FALSE,,Platelet-activating factor,C26 H54 N O7 P,Full match,No results,No results,Full match,-2.33,523.36257,7.583,276506231.4,3,0,,,DDA for preferred ion,255350353.1,186609222,276506231.4,249033882.9,200393173.1,239039833.9,194495044.9,213250148.5,135455.9592,2611351.729,8423499.694,3279702.202,10094960.76,6326824.773,6285469.199,4049837.878,5756584.466,4025139.97,2621706.12,7334251.736,3319359.897,117003.2179
FALSE,,Pizotifen,C19 H21 N S,No results,No results,No results,Full match,-4.73,295.13807,6.933,20413406.22,2,0,,,DDA for preferred ion,14712539.77,13164695.43,15345692.02,14783059.68,15126302.21,19190152.72,16600983.03,20413406.22,61692.16615,988388.4156,4472323.755,1590318.251,9770692.604,3086700.308,4952131.137,2560855.621,5358185.273,4348159.784,2995393.197,7239956.081,5258911.21,49303.20957
FALSE,,Pirfenidone,C12 H11 N O,Full match,No results,No results,Full match,-0.04,185.08406,2.811,4369087.248,4,0,,,DDA for preferred ion,66231.46609,116918.5224,96585.75481,108530.5113,54059.2362,79946.14613,161397.0009,61714.91711,29221.95411,548815.302,4135013.564,2823126.7,2443503.235,1605328.145,1438093.318,3204963.564,4369087.248,3952243.158,3076242.211,1471793.628,2199753.357,33465.26822
FALSE,,Piracetam,C6 H10 N2 O2,Full match,No results,No results,Full match,-0.16,142.07421,1.404,26489048.75,3,0,,,DDA for preferred ion,1290312.312,677591.2653,705670.0522,959750.5448,462392.8654,2195598.791,1737993.192,944211.3796,445262.1327,614369.6777,26467770.41,3346007.997,6021385.1,3418096.776,5917043.825,5202094.447,5670084.218,26489048.75,5638365.134,1426873.977,4614638.384,335688.3611
FALSE,,Pipecolic acid,C6 H11 N O2,Full match,Full match,Full match,Full match,-0.43,129.07892,0.531,144540802,19,4,99.2,10,DDA for preferred ion,77509204.55,115157962.1,120154555.9,122595599.8,85827489.27,144540802,88810242.32,107713632.3,2201742.317,21709803.38,32905100.88,32970788.28,30827398.95,25162182.65,37311984.44,34294693.04,31823284.51,39845872.6,30225058.21,34616558.41,34286867.87,1830811.05
FALSE,,Pimilprost,C23 H40 O5,Full match,No results,No results,Full match,-2.68,396.28651,7.764,51823949.22,1,0,,,DDA for preferred ion,39249289.94,36218298.05,51823949.22,37269083.32,40454030.37,39487416.36,41136619.97,40455173.5,39149394.06,35569046.48,35421056,37420641.73,38530413.23,36903994.09,40260396.28,40493781.88,38785114.1,39143012.54,39552693,42274424.59,38169675.95,46640141.56
FALSE,,Pidotimod,C9 H12 N2 O4 S,Full match,No results,No results,Full match,-1.28,244.05147,1.145,18966647.59,2,0,,,DDA for preferred ion,4545285.056,2953031.74,792408.5229,712482.2974,3373295.533,1137360.795,1581748.961,1358350.803,79570.40291,9084061.194,16356767.34,15627746.8,18293166.54,13346418,17277304.87,11808717.94,13501404.85,13635119.18,13985995.95,16510765.36,18966647.59,81977.16706
FALSE,,phosphonoacetaldehyde,C2 H5 O4 P,Full match,No results,No results,Full match,0.59,123.99262,0.602,12024898.53,1,0,,,DDA for other ion,2941301.679,3072571.666,3203525.802,2960332.893,3056775.496,3153444.394,3185320.384,4079108.084,133755.4623,11544639.68,11185271.45,8492641.881,9700149.004,8943832.464,11282737.01,7021641.788,8896915.831,6043393.5,12024898.53,9017916.786,9159341.814,125507.6254
FALSE,,Phenylacetylglycine,C10 H11 N O3,Full match,Full match,No results,Partial match,-0.22,193.07385,3.308,26184723.89,15,1,79.5,30.1,DDA for preferred ion,126020.5218,240776.4603,55288.95248,161554.8383,57661.28483,270669.7935,26184723.89,95309.33193,86273.9635,6795232.473,9778319.623,8859667.379,10698605.68,9852487.093,10176337.58,9366238.118,8695335.284,11915853.89,8947522.555,10277953.68,9614481.263,31445.93155
FALSE,,Phenol red,C19 H14 O5 S,Full match,No results,No results,Full match,-1.11,354.0558,3.62,33176029.5,1,0,,,DDA for preferred ion,73433.78431,87882.47351,83987.68702,73133.74413,77592.77184,98498.79014,90938.88893,65523.01508,31947.91949,16431001.72,23485666.75,27321289.01,22734090.89,24595848.79,25860278.92,31778633.44,28912639.22,29336990.21,26192265.34,31535291.48,33176029.5,32524.32617
FALSE,,phe-gln,C14 H19 N3 O4,Full match,No results,No results,Full match,-1.32,293.13717,2.14,6121845.067,4,0,,,No MS2,2863428.749,2898058.305,3337560.762,3272564.626,1506010.408,3320556.177,3149775.166,1665809.859,24851.53943,1609577.44,4186653.037,1885118.411,4933972.351,2277390.466,4395758.954,2420034.89,4357463.699,1092704.022,3361680.225,2982269.527,6121845.067,32153.42148
FALSE,,Peimine,C27 H45 N O3,Full match,No results,No results,Full match,-1.82,431.33916,3.887,4415680.281,3,0,,,DDA for preferred ion,4415680.281,95778.49164,99899.15644,88628.30129,1992114.842,98771.53025,91062.72687,69828.55708,36257.05631,62638.76307,55112.6155,66512.15303,57833.0466,62909.88497,65225.3078,58658.67173,60709.21752,77861.4376,52679.84716,77553.02417,50695.97598,37431.54305
FALSE,,PEG n8,C16 H34 O9,Not the top hit,Full match,No results,Full match,-0.77,370.22,3,54307116.32,1,1,99,66.8,DDA for preferred ion,12452720.44,8872820.312,8968705.321,54307116.32,9472672.489,9781548.939,10838084.93,9292168.405,10501095.84,8969617.192,10038649.34,10207995.76,9668487.08,9095605.642,14558517.32,9489319.075,10008263.64,9485208.318,13014604.26,9573334.034,9970325.196,12454882.6
FALSE,,PEG n7,C14 H30 O8,Not the top hit,Full match,No results,Full match,-0.89,326.19378,2.876,38532059.26,1,1,96.8,57.6,DDA for preferred ion,14589127.31,9069961.876,9297397.296,38532059.26,10461611.23,10610835.25,10712571.06,8925378.761,9626999.519,9001239.488,9559524.152,10524860.14,9176298.716,9530896.752,12695555.14,9788886.139,10699837.7,9544771.837,11901648.52,10542941.18,10744699.6,11903539.24
FALSE,,PEG n6,C12 H26 O7,Full match,Full match,No results,Full match,-0.92,282.16759,2.737,19648051.91,1,1,99.2,68.1,DDA for preferred ion,12626380.49,7631598.569,7417646.915,19648051.91,7791457.822,7022613.448,8471038.045,8898605.157,7690343.433,6422758.139,7572960.734,7884029.592,7748566.052,7116300.667,9135321.36,8360950.817,7688885.835,7485961.502,7569830.632,8725583.623,7299796.914,10493107.4
FALSE,,PEG n14,C28 H58 O15,No match,Invalid mass,No results,No results,26838.2,651.40312,3.498,3073011.958,0,1,98.5,9.9,DDA for preferred ion,1150774.265,992647.7821,1123970.426,3073011.958,1073175.249,1149092.09,1551215.224,919626.1796,1134365.602,879363.3074,1223083.598,1320031.621,1122054.331,1107062.831,1246288.645,1172807.854,1131287.242,911444.1194,1108326.505,1235606.901,1174248.003,1289396.827
FALSE,,PEG n13,C26 H54 O14,No match,Invalid mass,No results,No results,28839.95,607.37706,3.432,6297520.825,0,1,99.2,10,DDA for preferred ion,1538986.807,1400019.297,1508449.177,6297520.825,1407685.847,1812728.469,1917345.426,1320036.239,1629250.101,1356182.668,1839333.747,1863569.792,1557491.534,1413138.564,1962367.319,1517964.764,1650904.554,1613351.797,1799211.568,1679170.215,1617762.563,1966467.997
FALSE,,PEG n12,C24 H50 O13,No match,Invalid mass,No results,No results,31165.34,563.35155,3.366,10950431.74,0,1,98.9,9.9,DDA for preferred ion,2228474.481,1799988.316,2026199.329,10950431.74,2262737.543,2087947.657,2424490.1,1950664.722,2451959.083,1774665.659,2139612.412,2219701.81,1974482.983,2004710.044,3074273.047,2045034.012,2223243.508,1912390.843,2531293.562,2150377.417,1962363.449,2675152.618
FALSE,,PEG n11,C22 H46 O12,No match,Invalid mass,No results,No results,33896.88,519.32529,3.288,17119977.7,0,1,99.4,10,DDA for preferred ion,3208379.782,2307539.92,2880938.489,17119977.7,2683397.099,2897069.968,2894237.68,2638863.287,2853046.353,2595251.053,3141586.013,3051496.429,2907665.738,2912968.474,4517685.243,2842914.232,2998024.651,2800101.043,4177908.8,3108901.683,2695599.67,3964990.919
FALSE,,PEG n10,C20 H42 O11,No match,Invalid mass,No results,No match,37153.15,475.29899,3.202,22145912.44,3,1,99.1,67.2,DDA for preferred ion,4589924.313,3084689.839,3546623.009,22145912.44,4024162.075,3798584.829,3911286.875,3564035.721,3794041.291,3087173.665,3869083.534,4298196.738,3628858.071,3671343.638,5933929.752,3855653.236,3992845.021,3149334.252,5583318.276,3659463.772,3740375.901,4836584.4
FALSE,,PC(P-16:0/16:0),C40 H80 N O7 P,Full match,No results,No results,Full match,-1.03,717.5665,11.931,32210500.58,5,0,,,DDA for preferred ion,2568871.606,2538005.488,1874098.939,4800347.552,10359119.07,15061191.33,12753975.05,13391188.85,26154460.81,20442492.46,19421132.72,16087684.05,15698625.46,8998382.658,7983307.11,32210500.58,223438.0869,201930.5617,179754.83,192138.0776,189171.8439,180987.3279
FALSE,,PC,C42 H80 N O8 P,Full match,No results,No results,Full match,-1.09,757.56133,12.038,39936812.95,28,0,,,No MS2,39936812.95,7897811.533,28696471.51,30048758.41,4837638.388,1383361.577,1710383.116,29983818.9,2061278.204,5124681.995,3429277.686,4158388.637,1662870.206,3889669.784,6873674.514,3541438.73,7897498.216,549194.6034,503502.9798,513760.7482,562877.5647,463541.8981
FALSE,,Palmitoylcarnitine,C23 H45 N O4,Not the top hit,Full match,No results,Full match,-1.95,399.33408,6.731,1374044419,1,1,99.5,95.1,DDA for preferred ion,1329125310,745412258.5,1374044419,1244932685,818084566.1,1256428406,1123536944,859079458.2,1334302.946,429653757.2,644589113.9,504938286.8,635674045.7,747821489.1,487513980.9,551416892.9,399913527.5,499478388.5,368177992.1,745352574.7,463229523.8,2425124.654
FALSE,,Palmitoyl sphingomyelin,C39 H79 N2 O6 P,Full match,Full match,No results,Full match,-1.51,702.56652,8.252,1044876905,2,5,99.5,10,DDA for preferred ion,7470979.796,4704562.605,246851851.9,60589306.12,88959125.11,5531228.383,3279377.008,250334830.1,669191488.8,453256372.4,738450378.5,1044876905,705187834.7,389894532.7,466182618.6,584998347.5,340658001.1,98965099.89,2250232.716,2098376.744,2112765.501,2011877.686
FALSE,,Palmitoyl sphingomyelin,C39 H79 N2 O6 P,Not the top hit,Full match,No results,Full match,-1.03,702.56685,11.929,446514096.1,2,2,99.5,10,DDA for preferred ion,12577016.94,14298963.15,10737456.36,14032914.3,40328399.89,125483416.8,16516134.18,140370310.9,257924259,179151846.1,242296981.6,224279234.9,282605691.1,223041031.1,258136602.7,287941255.9,195780107.4,446514096.1,577018.7756,616769.3978,607247.6926,580975.1332
FALSE,,Palmitoyl sphingomyelin,C39 H79 N2 O6 P,Not the top hit,Full match,No results,Full match,-2.72,702.56566,7.843,337941091.2,2,5,99.5,10,DDA for preferred ion,254138890.1,205411952.8,53606272.04,69681579.01,8594044.422,668681.3493,127382833.2,26194266.14,53379919.13,60263270.48,148948733,52260679.31,55692138.13,69450621.83,55005732.91,94044629.38,122925441.2,337941091.2,402374.3085,395992.7366,394202.1835,377599.7655
FALSE,,Palmitoyl ethanolamide,C18 H37 N O2,Full match,Full match,Partial match,Full match,-2.55,299.28167,8.046,10726604.86,6,1,99.6,70.2,DDA for preferred ion,7439457.73,3440966.028,5563575.377,10726604.86,5013358.931,9800505.313,9331374.769,6556484.594,946777.5922,1615055.313,2091703.903,1548540.599,2463153.934,2177475.572,2151370.35,2126145.327,3023223.409,3079185.619,2208518.331,3570375.426,2105306.894,965807.4344
