Checked,Tags,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,MS2,Group Area: brain_163_neg,Group Area: brain_68_neg,Group Area: brain_6_neg,Group Area: brain_53_neg,Group Area: brain_187_neg,Group Area: brain_60_neg,Group Area: brain_21_neg,Group Area: brain_5_neg,Group Area: CONTROL_2_neg,Group Area: GT17_cc_1_neg,Group Area: GT17_c3_1_neg,Group Area: GT17_cc6_neg,Group Area: GT17_c3_5_neg,Group Area: GT17_cc5_neg,Group Area: GT17_c3_6_neg,Group Area: GT17_cc4_neg,Group Area: GT17_c3_3_neg,Group Area: GT17_cc3_neg,Group Area: GT17_c3_2_neg,Group Area: GT17_cc2_neg,Group Area: GT17_c3_4_neg,Group Area: CONTROL_1_neg
FALSE,,4-Oxoproline,C5 H7 N O3,No results,Invalid mass,No results,No results,-9.76,129.04133,1.334,426284965.7,0,2,99.3,10,DDA for preferred ion,134070626.3,253990430.1,177508240.1,179968547.3,115985522.8,201914699.1,172888055.3,158249048.5,358637.6723,110770607.5,382620261.3,298266877.9,306583951.8,218977490.2,253009755.2,268256645.3,426284965.7,396623057.5,353278737.2,185518541.7,422378027.6,603229.8161
FALSE,,N-Acetyl-1-aspartylglutamic acid,C11 H16 N2 O8,No match,Invalid mass,No match,No match,-575644.34,129.04259,0.731,408771699.1,11,2,79.5,67.6,DDA for other ion,255625041.1,264356035.8,296524566.6,342282554.9,214348252.2,185493113,292673189.6,408771699.1,117434.7926,48389307.59,95198925.26,22018529.49,83886281.59,54181348.77,90836211.95,16803713.85,59812200.32,23800298.94,65187653.83,57136577.38,50808098.06,123437.4865
FALSE,,L-Aspartic acid,C4 H7 N O4,No results,Invalid mass,No results,No results,-9.2,133.03628,0.611,386511645,0,1,63.4,26.5,DDA for preferred ion,277402145.8,386511645,300777924.3,332045194.5,295584690.2,336373015.2,287752958.6,366243156,289385.3206,52041436.88,83129573.54,55284331.4,100093744,76311938.46,96220750.07,52506885.42,69144442.84,47185472.43,61220677.01,59223394,72339078.78,174879.7812
FALSE,,,C8 H11 N9 O4 S,Full match,No results,No results,No results,0.76,329.06572,1.137,383509765.6,0,0,,,DDA for preferred ion,22744478.45,15268072.85,4417029.621,9370917.612,28732172.16,10153627.56,13705188.92,12119238.97,52401.59137,129580344.6,252828182,228055417.1,353388403.6,225278609,303176901.1,209211058.6,290399711.9,292075537.5,383509765.6,314884342.1,330566460.9,54852.67402
FALSE,,,C21 H35 N2 O8 P3,Full match,No results,No results,No match,1.62,536.16149,1.816,378343903.5,1,0,,,DDA for preferred ion,244493647.9,237477411.4,352698633,262796483.5,126358116.9,378343903.5,183868490.1,154516165.8,38729.81167,158523.304,1734929.577,168011.0216,822037.7885,110587.3591,327670.7956,109445.7267,616601.0574,236003.1702,177953.708,55737.39101,62119.02389,35525.56335
FALSE,,,,No results,No results,No results,No results,,145.92955,9.559,375852133.7,0,0,,,DDA for preferred ion,98315059.67,280909090.9,150669657.8,179351267.1,131753011.7,177000855,375852133.7,187280488.3,114792563.1,360737347.6,187756138.4,166986321,172476074.7,144486292,149366850.8,109727345.2,151984139.9,135651684.3,167699626.2,110301893.3,268199728.7,104242156.5
FALSE,,,C14 H32 O3 P2,Full match,No results,No results,No results,-4.15,310.18138,8.107,374433778.4,0,0,,,DDA for preferred ion,27050963,5248547.748,33135876,45128434.38,94627453.93,346960895.2,374433778.4,321378187.6,357657683.7,346417611.8,349484727.2,322679966.8,339250911.5,288304411.5,234341075.4,242722541,215649769.7,217270518.3,229970737.4,46198087.55,50962727.3,57595538.27
FALSE,,,C19 H32 O3 S,Full match,No results,No results,No results,-0.77,340.20695,10.138,359880522.6,0,0,,,DDA for preferred ion,22214538.74,124683499.6,261164009.5,359880522.6,211903776.4,301897397.5,335566048.2,236104968.1,305994908,165985162.5,162039218.5,167265380.5,181471692.5,326982325,95467086.08,108844977.9,111603144.6,189351043.8,51453673.29,248131332.6,278465318.6,118949658.3
FALSE,,,C12 H10 N6 O3,Full match,No results,No results,No results,-4.54,286.08014,0.732,349564453.7,0,0,,,DDA for preferred ion,279561746.3,349564453.7,322026311,308506204.2,273340052.3,257925478.5,199175427.1,347239131.8,383780.9156,76708759.54,94907468.68,66889593.17,83830381.98,81305729.66,102900492.3,90201417.23,71357163.93,52694567.47,75943964.1,67435523.81,24932556.72,213487.2522
FALSE,,,C17 H19 N10 O8 P,Full match,No results,No results,No match,-3.08,522.11088,01.07,348991037.1,2,0,,,DDA for preferred ion,253294419.2,238265001.2,318477643.1,252290590.9,213905030,348991037.1,272213527.7,220003761.9,24015.524,1236863.445,466421.586,564164.6268,635383.4864,905228.7841,1022741.32,402121.296,251015.9979,231216.2594,563625.0444,932571.2819,607475.9109,24627.85844
FALSE,,,C52 H81 N4 O2 P3,Full match,No results,No results,No match,-0.89,886.55645,11.912,344720317.3,9,0,,,DDA for preferred ion,344720317.3,251616463.9,142887206.9,204648320.9,189518040.6,203375240,212741399.5,230894097.8,227838272.7,191722050.7,164980811.4,154990401.4,98808107.26,4372744.532,117544.016,104714.0655,113408.8989,314377.057,105459.2349,97078.00408,122702.1332,89405.34643
FALSE,,,,No results,No results,No results,No results,,107.04695,10.378,343961860.6,0,0,,,DDA for preferred ion,295764804.4,251934143.9,269347424.3,257748445.1,319008925.9,312216981.2,343961860.6,25796801.73,231720681,14829281.77,252810520,11818211.79,264241223,245556100.5,293372802.6,25645034.73,13024515.24,288094273.7,242606009.5,253687248.9,212598593.3,196062863.2
FALSE,,,C12 H11 N5 O6,Full match,No results,No results,No match,-4.1,321.06962,1.542,342053944.7,1,0,,,DDA for preferred ion,36063450.78,50361756.28,48151017.61,43353910.68,34022265.84,44038656.85,27674934.83,40770694.34,38534.1806,191957954.8,302045379.6,230628804.1,316084079.7,240457346.7,342053944.7,233479051.3,261618717.9,280628756.5,254326835.5,279350571.9,280212284,24901.90291
FALSE,,UDP-N-acetylglucosamine,C17 H27 N3 O17 P2,Full match,Full match,Full match,Full match,01.09,607.08223,0.888,340490276.1,8,2,99.7,97.1,DDA for preferred ion,6073221.358,16020754.09,21803504.18,41448159.07,16525406.54,16909245.14,19258000.11,17993050.92,677057.6315,74419648.2,310074129.1,300885829.8,106639464.8,89647080.91,137949288.6,77514969.05,178837549.9,308247863.3,105165464.9,84807563.65,340490276.1,24626.95855
FALSE,,,C13 H13 N5 O7,Full match,No results,No results,No results,-4.5,351.07992,0.702,338613260.6,0,0,,,DDA for preferred ion,331444822,315000714.7,331769936.6,286395804.5,278270835.9,305131213.5,338613260.6,305245672,252997.4158,1266930.507,1418263.078,1114075.242,1535524.891,1374305.041,1579554.583,1026265.288,1334256.971,1153555.027,1165722.968,1386095.806,1270675.781,270749.8811
FALSE,,,C29 H39 N3 O6,Full match,No results,No results,No match,2.52,525.28521,6.604,338257602.6,2,0,,,DDA for preferred ion,250815236.7,179262228.3,326222525.1,175653443.4,271162180.6,338257602.6,152278203.3,208268588.1,54182.69279,2616557.586,9121772.831,3376272.674,12136055.5,7117065.464,8634368.979,3751695.832,8921355.937,4607439.044,2322937.649,13321208.5,4791898.93,42170.1689
FALSE,,,C49 H79 N3 O2 P2 S,Full match,No results,No results,No match,-0.43,835.53646,11.926,328254188.7,24,0,,,DDA for preferred ion,322067566.8,328254188.7,195045444.5,66172629.9,147664639.1,160727717.4,162203312.9,172453532.7,132329246,138683532.5,110808366.6,112428251.5,48012668.98,1439621.855,119998.8562,525457.5438,2715937.253,101896.1743,89829.37353,84248.57419,123301.1655,73949.96987
FALSE,,Ostruthin,C19 H22 O3,No match,Invalid mass,No results,No results,10.71,298.16009,6.109,322689501.2,0,15,98.5,9.9,DDA for preferred ion,168245573.6,244166821.7,211995575.3,233208532.9,273212966.7,295681014.8,294920840.8,322689501.2,256827072.7,225076127.9,248483278.9,258747494.7,182849087.9,248788976.2,258535769.1,252593105.1,283200947.8,261605359.9,279162522.5,271859916.7,271607338.5,255613512
FALSE,,,C8 H11 N9 O4 S,Full match,No results,No results,No results,0.79,329.06573,0.692,320935024.6,0,0,,,DDA for preferred ion,5145325.261,5026522.047,3326403.79,3608391.021,5950942.96,3194745.92,4123630.111,3007226.356,377992.0853,161338961.2,225811262.9,215155817.5,320935024.6,216068063.6,277550102.4,205499717.4,287771052.5,270467221,318336052.6,239500280.9,304686930.7,376878.6343
FALSE,,,,No results,No results,No results,No results,,107.04695,9.476,316709281.5,0,0,,,DDA for preferred ion,12070424.04,33281454.24,19514787.16,316709281.5,191956704.1,182779950.7,227165016.8,206248381.4,161322261.7,35860456.37,209906600.6,251266769.9,313107216.3,208492878.6,278897749.2,283990317.3,15796800.35,227404002.8,297580409.3,217977699,201905865.8,287155678
FALSE,,Dodecyl sulfate,C12 H26 O4 S,Full match,Full match,No results,Full match,-0.09,266.15516,7.079,315670015.3,1,15,99.4,10,DDA for preferred ion,12994341.83,17891421.32,12049022.7,315670015.3,221734901.1,269779309.9,270051805.3,187141342.5,201816536.9,183652573.8,197240895.3,197143345.4,211489526.5,211469064.9,230152126.4,219202132,217057452.5,197551635.6,175382648.1,194373764.6,222134901.4,159149657
FALSE,,,C12 H10 N6 O3,Full match,No results,No results,No results,-4.12,286.08026,1.573,312318407.1,0,0,,,DDA for preferred ion,250309714,256212054.2,312318407.1,286752904.9,213570380.2,281275135.7,279209657,267126494.6,31969.44094,53065255.02,54546821.03,61559278.22,66964195.76,64032082.88,71864174.43,57373656.63,51061170.01,80285559.11,54127367.4,77741534.32,58589199.61,25304.79081
FALSE,,3-Indoxyl sulphate,C8 H7 N O4 S,Full match,Full match,No results,Full match,-2.32,213.00908,2.975,308550573.2,1,2,76.7,8.8,DDA for preferred ion,1801177.979,9148577.033,7068016.797,2217591.939,519864.2987,5248422.853,308550573.2,3533506.627,18199.4087,21311.26231,23036.59995,23545.39054,47181.08137,30126.38163,48893.2369,29611.19398,56015.03839,26154.89416,37997.90173,25512.70006,30286.53571,18105.6129
FALSE,,Theophylline,C7 H8 N4 O2,No match,Invalid mass,No match,No match,-9.24,180.06306,0.593,307492257,100,1,66.1,8.3,DDA for preferred ion,292810576.6,174134631.9,260834748.6,228482469.2,307492257,234543603.2,185536139.6,256268499.2,628359.3763,26881501.39,64853610.5,23706843.41,49195911.02,36428715.7,57368484.47,23282745.43,40705408.6,25752690.48,40996411.37,28393036.09,47825361.85,538453.1733
FALSE,,,,No results,No results,No results,No results,,1050.57132,6.604,305960837.6,0,0,,,No MS2,231084044.9,163066492.7,305960837.6,158826329.1,247650929.7,302626926.5,142202044.3,185277441,35337.21882,2554332.02,9039230.258,3537424.139,11413537.5,7255397.162,8064986.966,3680325.892,8711797.06,4750677.126,2292426.494,12837555.48,4611703.519,27025.85308
FALSE,,Taurine,C2 H7 N O3 S,No results,Invalid mass,No results,No results,-10.08,125.0134,0.737,291480003.1,0,1,90.4,9.5,DDA for preferred ion,176871164.7,255543112,173101721.5,291480003.1,282720001.2,166586538.6,152219630.4,91571367.46,146628.1867,5106061.223,18294805.81,3358414.879,9211669.94,6845931.775,11218912.34,4977048.921,7434674.914,2819167.379,7654812.136,4771574.181,4969617.279,154123.1045
FALSE,,,,No results,No results,No results,No results,,118.02527,0.982,286622273.7,0,0,,,DDA for preferred ion,29865183.1,141221818.4,52095776.76,18260486.24,10079332.48,286622273.7,28886547.77,6731382.524,1111346.779,2454826.115,35730790.63,4351170.343,42974597.49,10398563.39,15127963.35,26699988.6,473941.9955,12563395.55,3497812.034,7158031.072,35650844.68,1171052.079
FALSE,,,C18 H20 N7 O13 P,Full match,No results,No match,No match,2.83,573.08729,0.699,285425007.6,2,0,,,DDA for preferred ion,113453414.8,132249846.8,221798074.8,117730404.9,135335617.6,98033644.75,186314226.8,285425007.6,129964.9074,1284539.86,728562.4994,572301.046,1492738.671,1314151.464,1341125.845,900815.8657,750854.3819,592581.8322,1223868.283,712038.1546,939603.9087,139084.3583
FALSE,,N-Acetylalanine,C5 H9 N O3,No results,Invalid mass,No results,No results,-9.85,131.05695,0.708,285141272.2,0,1,64,8.2,DDA for preferred ion,246662312.2,223771704.5,285141272.2,243232751.1,213826442.3,263538275.2,268887066,241836673.9,442923.4326,12612981.44,17757320.05,12900419.67,15986024.58,17292165.89,15953028.54,15476265.8,11185940.2,19611109.78,11107257.42,15511847.66,14499749.82,259722.2248
FALSE,,GDP-beta-L-colitose,C16 H25 N5 O14 P2,Full match,No results,Full match,Full match,-0.07,573.08728,1.284,279207824.8,2,0,,,DDA for preferred ion,155798645,161360305.1,262001133.5,142042025.1,171075272,210351819.7,279207824.8,253296504.7,8613.767902,1263722.486,1043464.364,569782.6286,341978.1294,1174669.729,1235107.212,859352.1806,489512.9888,407450.3189,674058.656,1324776.887,528878.1407,8165.881472
FALSE,,,C21 H33 N3 O3,Full match,No results,No results,No results,-0.09,375.25216,6.056,277844858.6,0,0,,,DDA for preferred ion,104715090.3,83961288.68,125699797,113972375.3,103288271.4,122746770,138418164.9,145216044.3,247217225.4,44716749.84,90589860.88,71521487.94,94480928.98,90479195.14,87914965.9,63028620.5,93391149.68,116813142.3,61003856.74,125104190.6,64731177.01,277844858.6
FALSE,,,C10 H12 N8 O8,Full match,No results,No results,No results,0.18,372.07788,1.112,277066283.7,0,0,,,DDA for preferred ion,204617170.6,187335225.7,263040765.6,189625094.7,177205699.5,228718300.1,277066283.7,173557506,29720.72954,3182858.854,3443172.073,3406177.076,3794317.078,4744530.111,3671390.325,3637160.276,2396970.725,5078279.17,2905738.306,3531058.785,2361386.158,30478.53213
FALSE,,,C11 H13 N7 O2 S,Full match,No results,No match,No match,-4.35,307.08381,1.285,272125825.6,2,0,,,DDA for preferred ion,33201407.55,23177547.79,4978787.907,9968015.073,62958505.3,13850579.85,25767104.39,8765439.317,92895.33184,138612680.8,115665590,73437946.31,116662277.1,74641271.47,272125825.6,114557801.1,124416327.5,248759526.5,120223319.7,130202833.3,196992104.3,8457.061254
FALSE,,1-icosanoyl-sn-glycero-3-phosphoethanolamine,C25 H52 N O7 P,Full match,No results,No results,Full match,-0.33,509.34797,7.753,269720919.7,3,0,,,DDA for preferred ion,220295940.9,138443865.8,262565836.5,234576195.5,199118571.9,269720919.7,235437451.7,229485885.9,142639.0237,3930905.199,11197808.31,4668089.225,15192750.64,9032083.344,9212465.326,6475888.847,9803115.191,8009504.128,5255632.477,12103574.06,5740035.062,98156.57081
FALSE,,Methylmalonic acid,C4 H6 O4,No results,Invalid mass,No results,No results,-11.33,118.02527,1.248,257935073.1,0,1,94.8,9.7,DDA for preferred ion,135896453.5,223567287.5,159251965,194108088,144566742.8,257935073.1,131727128,248081196.4,880333.7882,40489285.2,6934575.333,56984016.9,10373937.75,8931624.789,34964517.22,63794175.43,4484079.505,75813250.87,81161605.47,1492466.867,3573257.821,883034.0746
FALSE,,,C28 H49 N4 O8 P,Full match,No results,No results,No match,-1.77,600.32774,11.93,253013223.3,4,0,,,DDA for preferred ion,212695748.2,155741175.8,186410244.5,108113905.4,253013223.3,76712146.79,7483154.157,19005776.1,883513.8562,4060601.117,6224717.614,2351111.927,3503513.006,1943379.962,1858711.463,148946.2291,875906.4908,235299.5487,119690.6369,158905.2287,162598.0717,127414.7852
FALSE,,,C27 H56 N O9 P,Full match,No results,No results,No results,0.12,569.36934,7.786,248906719.9,0,0,,,DDA for preferred ion,203210542.1,127363986.1,243004060.2,216886489.8,183795892.2,248906719.9,217521360.2,211329815.8,109751.004,3712367.78,10383926.55,4475133.516,13966967.9,8314914.841,8669243.624,6075352.675,9177613.343,7486048.922,4912196.273,11360740.73,5591281.07,65601.65991
FALSE,,,C48 H70 N6 O8,Full match,No results,No results,No match,-0.12,858.52541,11.911,244558954.2,5,0,,,DDA for preferred ion,140611709.1,244558954.2,172959594.3,106712940,47989707.17,34585552.31,34452726.14,35347394.03,41920811.85,44875387.79,40217571.23,38562729.47,30723167.31,27910407.03,37858648.07,9049149.203,225678.4853,250272.3783,209859.02,193180.7568,244171.5934,211330.0099
FALSE,,,C6 H13 Cl O6,Full match,No results,No match,No match,-2.01,216.03963,0.61,241426609.7,2,0,,,DDA for preferred ion,241426609.7,132877060.3,194929675.9,169396384,227454464.3,163889292.5,146288489.6,191702600.7,436876.1545,29038918.07,66437943.26,27018558.88,50494687.83,39261420.89,57380178.45,26107068.12,41024070.51,29909331.66,42653690.43,32153316.72,47740274.5,318131.702
FALSE,,,C25 H43 N3 O6,Full match,No results,No results,No match,2.94,481.3166,6.782,241020400.2,3,0,,,DDA for preferred ion,202361342.9,148046811.5,241020400.2,191547784.6,216703836.2,236293404.2,182190985,186143963.2,123244.2173,5754301.417,27310217.33,7667410.962,42119744.92,17459639.15,24819333.48,10099287.46,26206189.38,17574746.23,8081290.688,29118411.8,13635710.68,64372.73006
FALSE,,1-(5-O-Phosphonopentofuranosyl)-2.4(1H.3H)-pyrimidinedione,C9 H13 N2 O9 P,Full match,No results,Full match,Full match,-0.51,324.0357,0.894,240003044.6,6,0,,,DDA for preferred ion,118365559.4,154847240.6,119782476.8,175046393.4,125917921.6,118740044.6,87065675.98,240003044.6,77010.29106,87476519.46,74266302.19,87674893.23,100058515.3,99296275.78,119096871,83892588.81,101272451.8,54777933.45,99138721.48,80429530.07,105263989.7,64366.67029
FALSE,,N-({(1S.4S.6S)-4-[2-(4-Acetyl-1-piperazinyl)-2-oxoethyl]-6-isopropyl-3-methyl-2-cyclohexen-1-yl}methyl)-4-methoxybenzamide,C27 H39 N3 O4,No match,Invalid mass,No results,No match,98014.22,515.29155,4.571,234359392.6,3,1,68.5,8.4,DDA for preferred ion,20820906.87,77228670.06,3739860.772,2219544.303,550754.3887,234359392.6,3922639.57,3801374.97,12801.01315,148820.5165,336324.8587,235341.1314,271996.7304,211616.3965,353117.8345,243309.1552,321925.7086,339654.5749,320432.3241,268579.081,352877.1758,13182.28306
FALSE,,N-Acetylalanine,C5 H9 N O3,No results,Invalid mass,No results,No results,-9.86,131.05695,1.094,229925325.4,0,4,64.7,8.2,DDA for preferred ion,215550214.9,160593420.7,222653682.6,159712721.6,184235783.5,204491082.4,229925325.4,146608361.9,768247.9009,5953161.555,9762938.124,7542405.414,9948927.562,10155775.87,11001207.65,8962073.9,7610620.377,11873346.53,7990965.25,8348907.789,7891810.9,768950.0584
FALSE,,2'-Deoxyguanosine 5'-monophosphate (dGMP),C10 H14 N5 O7 P,Full match,Full match,Partial match,Partial match,-0.8,347.06281,1.252,228905185.6,9,1,73.5,29.3,DDA for preferred ion,84533329.48,228905185.6,166803348.6,154354553.9,68562636.13,106801981.2,101441624.8,175197139.3,133861.6416,12169245.26,8440025.477,43122063.59,9525358.829,4778145.532,11921683.97,3066312.633,2652639.003,1528679.724,6896403.045,10057009.25,3771220.879,12684.51233
FALSE,,Adenylsuccinic acid,C14 H18 N5 O11 P,Full match,No results,Full match,Full match,1.4,463.07469,1.922,224307588.8,2,0,,,DDA for preferred ion,224307588.8,83391429.02,122780095.4,171103701.9,215090762.5,112085219,93434815.39,178187758.3,28778.17245,23072837.2,76629602.36,31376937.78,62944537.65,36002729.23,56597468.41,33699176.12,43941080.76,30579874.88,65537660.93,36692364.55,35017996.58,22211.49562
FALSE,,,C26 H48 N5 O5 P,Full match,No results,No results,No results,-2.7,541.33784,6.815,222871318.8,0,0,,,DDA for preferred ion,187183569.5,138277212,222871318.8,176699518.8,200944689.6,218023401.5,169077470.2,174675383.3,66004.8996,28896884.6,25288076.76,39239484.52,39010099.54,16123230.3,23091909.94,9318404.69,24349168.65,16325774.91,44039511.6,26964181.38,12574137.21,66483.24902
FALSE,,N-Acetyl-1-aspartylglutamic acid,C11 H16 N2 O8,Not the top hit,Full match,No results,Full match,0.28,304.09075,1.065,219849453.7,3,3,79.9,68,DDA for preferred ion,44618678.39,48418593,172951147.5,47284285.63,39780283.14,165386203.3,69021317.15,219849453.7,63461.82261,62974910.51,129402026.9,93403338.37,196425484.8,99235739.53,135012400.6,101315422.9,119118957.2,110800365.2,136642208.8,120358950.7,130977381.6,65201.44888
